Nome: ARAGUAINA
Codigo Estacao: 82659
Latitude: -7.10388888
Longitude: -48.20138888
Altitude: 231.85
Situacao: Operante
Data Inicial: 1984-08-20
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1984-11-15;7,7;13,1;32,4;24,72;19,2;null;null;1,666667;
1984-11-16;7,3;,5;32,1;24,78;19,6;null;null;2,5;
1984-11-17;7,6;0;31,7;25,26;19,6;null;null;1,833333;
1984-11-18;7,5;9,8;32,1;25,22;19;null;null;1;
1984-11-19;9,6;0;33,8;25,96;19,8;null;null;1;
1984-11-20;5,9;0;32,6;26,44;19,6;null;null;1,666667;
1984-11-21;6;0;32,5;25,18;19,6;null;null;1,666667;
1984-11-22;3,1;0;31,4;25,04;20,4;null;null;1,333333;
1984-11-23;4,8;0;31,7;25,78;19,8;null;null;,766667;
1984-11-24;1;0;27,8;23,9;20,9;null;null;1,133333;
1984-11-25;5,8;6,6;31,3;24,78;19;null;null;1,266667;
1984-11-26;4,8;1,6;32,8;24,56;20,4;null;null;1,166667;
1984-11-27;4,2;19,1;31,9;24,6;20,9;null;null;,666667;
1984-11-28;0;9,1;25,6;23,14;21,3;null;null;1,1;
1984-11-29;1,3;2,7;28,7;23,88;21,7;null;null;1,833333;
1984-11-30;6,4;19,2;31,2;25,06;21,3;null;null;1,166667;
1984-12-01;,3;0;28;24,22;21,3;null;null;1;
1984-12-02;3;10,2;31,1;24,8;21,1;null;null;,833333;
1984-12-03;,2;23,9;31,3;24,32;21,9;null;null;2;
1984-12-04;7,6;,3;32,1;25,5;20,9;null;null;1;
1984-12-05;5,4;0;32,4;25,82;20,3;null;null;,933333;
1984-12-06;,6;0;29,1;24,56;21,1;null;null;1,333333;
1984-12-07;6,4;,1;31,1;24,7;19;null;null;1,166667;
1984-12-08;5,9;0;30,9;25,4;21,9;null;null;1,333333;
1984-12-09;3,4;0;32,1;26,04;21,7;null;null;2,166667;
1984-12-10;2,2;0;31,3;24,76;22;null;null;1,333333;
1984-12-11;0;19,5;26,4;22,92;20,2;null;null;2,666667;
1984-12-12;3,2;25;31,3;24,38;20,2;null;null;,8;
1984-12-13;6,6;0;32,5;26,04;22,3;null;null;1,133333;
1984-12-14;2;0;30,1;25,84;21,9;null;null;1,333333;
1984-12-15;0;0;26;23,96;22,6;null;null;,833333;
1984-12-16;4,2;11,4;30,5;25,28;21,7;null;null;1;
1984-12-17;7,8;,1;32,4;26,28;24;null;null;1,1;
1984-12-18;7,4;0;33,4;26,22;21,5;null;null;1,133333;
1984-12-19;5;0;32,4;25,66;20,6;null;null;,833333;
1984-12-20;0;2,9;28,7;24;20,9;null;null;1;
1984-12-21;1,8;2,5;29,7;24,08;20,3;null;null;1;
1984-12-22;8;0;32,8;24,92;18,8;null;null;1;
1984-12-23;3,4;0;32,1;24,14;19,2;null;null;,666667;
1984-12-24;2,6;1,8;30,9;23,66;18,8;null;null;1,166667;
1984-12-25;6,4;6,6;31,9;24,56;21,1;null;null;1;
1984-12-26;7,9;3,1;31,1;24,66;19,4;null;null;1,666667;
1984-12-27;8,1;2,4;32,4;25,44;20,8;null;null;1,833333;
1984-12-28;8,1;,3;32,8;25,72;20,2;null;null;1,333333;
1984-12-29;6,2;0;32,2;25,72;20,4;null;null;1,166667;
1984-12-30;5,3;0;32,2;25,34;20,5;null;null;,666667;
1984-12-31;4,8;0;30,1;25,42;19,8;null;null;1;
1985-01-01;4,1;41,6;31,6;24,62;20,7;81,5;67;1;
1985-01-02;0;20,1;24,8;22,4;21,6;95,75;89;1,433333;
1985-01-03;2;13,1;28;23,98;20,7;90,75;83;1,166667;
1985-01-04;7;1,6;31,5;25,84;22,5;82;62;1,8;
1985-01-05;,7;22,8;31,5;24,44;21,7;97;92;1,133333;
1985-01-06;1,4;28,8;30,3;24,32;21,9;89,5;72;1,166667;
1985-01-07;,9;12,6;27,2;23,18;20,7;97,25;95;,633333;
1985-01-08;6,7;22,6;32,8;25,96;21,4;82,5;57;1,333333;
1985-01-09;2,3;11,3;29,5;24,92;22,1;90;74;,433333;
1985-01-10;5,3;91,9;29,9;24,26;21,4;88,25;71;1,433333;
1985-01-11;1,6;1,9;28;23,9;22,1;95;93;1;
1985-01-12;4;27,2;31,3;23,66;16,8;86;62;,833333;
1985-01-13;3,2;0;32,2;25,94;21,7;81,75;61;1,5;
1985-01-14;3,8;10,9;30,5;24,88;22;92,5;86;,833333;
