Nome: CAXIAS
Codigo Estacao: 82476
Latitude: -4.86722221
Longitude: -43.35666666
Altitude: 96.67
Situacao: Fechada
Data Inicial: 1976-03-14
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1990-01-19;9,1;0;31,3;26,52;22,6;78;57;1,866667;
1990-01-20;9,9;0;32,4;27,5;22,9;71,5;54;2,133333;
1990-01-21;8,6;0;33,1;27,94;22,3;69,25;50;1,433333;
1990-01-22;9;0;32,6;27,14;21,4;75,5;53;2,233333;
1990-01-23;9;5,8;32,9;26,18;21,2;76,25;49;1,833333;
1990-01-24;6,4;0;32,1;25,64;20,8;84;62;1,633333;
1990-01-25;5,2;30,8;31,4;26,42;21,4;91,75;84;1,366667;
1990-01-26;5,6;52,9;31,5;24,6;17,5;82,5;62;3,1;
1990-01-27;6,7;0;32,7;27,32;21,6;83,75;56;1,5;
1990-01-28;4,9;24,1;31;24,5;20;91,5;73;2,8;
1990-01-29;0;19;34,9;27,1;22,5;91,25;74;1,466667;
1990-01-30;10;5,5;32;27,16;21,9;78;60;1,766667;
1990-01-31;11;0;32,5;27,66;23;72,25;46;1,766667;
1990-02-01;8,1;0;33;27,16;24;78,5;53;2,033333;
1990-02-02;10,1;3;33,1;27,8;22,3;77,75;60;1,033333;
1990-02-03;9,6;0;33,6;28,22;23,2;79;57;2,466667;
1990-02-04;4,7;0;32,6;27,02;23,8;84,25;57;,833333;
1990-02-05;1,2;4,2;30,1;25,88;21,4;93,5;86;2,233333;
1990-02-06;,3;9,8;29,9;25,72;20,8;87,25;71;1,766667;
1990-02-07;3,8;4;31,5;25,9;20,6;83,75;69;1,9;
1990-02-08;0;0;28,1;24,08;20,8;96;92;1,966667;
1990-02-09;10,7;28;32,6;25,96;19,5;79,75;57;1,633333;
1990-02-10;,1;22,1;29,4;24,38;20;90;73;1,233333;
1990-02-11;6,3;,4;31,4;26,46;23,2;84,75;53;,766667;
1990-02-12;7,8;2,6;32,2;26,62;22;79,5;54;1,466667;
1990-02-13;7,1;0;32;26,94;23,7;77,75;55;1,133333;
1990-02-14;7,3;0;31,8;26,32;22,6;77;55;2,9;
1990-02-15;0;0;29;26,28;23,9;84,75;71;,966667;
1990-02-16;1,3;,4;30,2;26,06;23;85,5;86;1,033333;
1990-02-17;2,2;139,9;29,1;24,38;20,1;87,75;65;2,033333;
1990-02-18;4,3;0;33;26,54;21,9;79,75;58;2,766667;
1990-02-19;0;,1;26,8;24,1;20;95,75;85;,933333;
1990-02-20;7,6;43,8;32,5;26,4;20,4;81;57;1,666667;
1990-02-21;3,1;3,3;33;25,14;21,1;86;63;2;
1990-02-22;5,5;,5;33,7;26,88;20,4;75;42;1,133333;
1990-02-23;null;0;31,9;26,34;20,3;78,75;57;2,066667;
1990-02-24;null;0;28,3;24,88;20,6;94,5;86;1,433333;
1990-02-25;null;11,6;31,1;24,88;20,2;81;59;1,7;
1990-02-26;null;0;33;26,22;22,6;77,25;51;1,8;
1990-02-27;null;5,4;33,1;24,98;22,3;90;66;1,733333;
1990-02-28;null;23,6;30,6;25,24;21,6;88,5;71;1,433333;
1990-03-01;null;3;30,8;24,64;21,5;88,5;71;1,466667;
1990-03-02;null;3;32,2;25,48;21,3;82,5;57;1,333333;
1990-03-03;null;5,9;31,5;24,78;21,4;85,75;51;2,7;
1990-03-04;0;3,3;34,8;26,86;21,6;88,75;78;2,233333;
