,Data,PREC,RAD,TMAX,TMIN,URMED,U
4364,2019-12-13,0.0,24063.318,27.3625,25.54583333333333,67.85416666666667,2.029166666666667
4365,2019-12-14,0.0,21861.29427,28.245833333333334,26.491666666666664,58.625,2.8708333333333336
4366,2019-12-15,0.0,24613.86164,27.416666666666668,25.683333333333334,56.958333333333336,4.616666666666666
4367,2019-12-16,0.0,23563.516,27.308333333333334,25.666666666666668,53.104166666666664,4.375
4368,2019-12-17,0.0,21980.33712,29.0125,26.929166666666664,48.979166666666664,3.7916666666666665
4369,2019-12-18,0.0,18490.13354,27.320833333333336,25.483333333333334,62.520833333333336,1.6333333333333335
4370,2019-12-19,0.0,17364.83126,28.383333333333336,26.695833333333336,59.041666666666664,2.1666666666666665
4371,2019-12-20,0.0,22714.26264,28.52916666666667,26.71666666666667,53.5,2.7375000000000003
4372,2019-12-21,0.0,23897.60818,29.07916666666667,26.841666666666665,45.270833333333336,2.8874999999999997
4373,2019-12-22,0.0,24880.531850000003,29.633333333333336,27.700000000000003,45.1875,2.4
4374,2019-12-23,0.0,26010.416,29.875,28.054166666666664,51.0,2.0500000000000003
4375,2019-12-24,0.4,26825.089,29.629166666666666,27.566666666666666,53.3125,2.3375
4376,2019-12-25,0.0,20502.44734,28.945833333333336,27.162500000000005,54.916666666666664,3.195833333333333
4377,2019-12-26,16.4,9311.54923,23.933333333333337,23.079166666666666,81.625,2.1166666666666667
4378,2019-12-27,0.0,21786.396,26.795833333333334,25.549999999999997,69.6875,3.025
4379,2019-12-28,0.0,18264.51343,27.29583333333333,25.595833333333335,60.708333333333336,2.583333333333333
4380,2019-12-29,0.0,21127.89811,26.587499999999995,25.3125,67.35416666666667,1.6583333333333334
4381,2019-12-30,3.2,16360.78731,25.304166666666664,23.929166666666664,76.16666666666667,1.6624999999999999
4382,2019-12-31,0.0,17673.31927,24.775000000000002,23.304166666666664,81.5625,2.566666666666667
4383,2020-01-01,5.4,12701.115,23.5125,22.270833333333332,86.35416666666667,1.0958333333333334
