,Data,PREC,RAD,TMAX,TMIN,URMAX,URMIN,U
4256,2019-08-27,0.0,1006.9999824999999,23.058333333333334,21.59583333333333,47.458333333333336,42.0,1.6916666666666667
4257,2019-08-28,0.0,532.033805,21.604166666666668,20.229166666666668,56.333333333333336,49.791666666666664,1.5666666666666664
4258,2019-08-29,0.0,859.6303741666667,21.625,20.083333333333332,49.583333333333336,43.958333333333336,2.016666666666667
4259,2019-08-30,0.0,1017.3503391666667,23.620833333333334,22.141666666666666,44.541666666666664,40.291666666666664,1.8333333333333333
4260,2019-08-31,0.0,893.2332516666665,26.15416666666667,24.45416666666667,40.875,35.75,2.1750000000000003
4261,2019-09-01,2.0,703.8289725000001,22.45416666666667,20.616666666666667,70.83333333333333,62.166666666666664,2.670833333333333
4262,2019-09-02,12.0,964.4294216666667,21.600000000000005,20.45,76.41666666666667,70.70833333333333,1.9041666666666668
4263,2019-09-03,3.0,426.9403325,21.883333333333336,20.358333333333334,83.79166666666667,76.54166666666667,1.0291666666666668
4264,2019-09-04,0.8,682.8690833333334,22.408333333333335,21.170833333333334,76.83333333333333,70.375,1.4000000000000001
4265,2019-09-05,0.0,1100.9044166666667,20.4875,18.912499999999998,77.79166666666667,73.25,1.9916666666666665
4266,2019-09-06,3.2,1002.4763791666668,21.07916666666667,19.520833333333332,72.45833333333333,66.83333333333333,1.5249999999999997
4267,2019-09-07,0.0,1053.1472291666666,23.7375,22.4375,63.125,58.375,2.545833333333334
4268,2019-09-08,0.0,1206.8999166666667,26.32916666666667,24.983333333333334,51.833333333333336,47.416666666666664,1.2666666666666666
4269,2019-09-09,0.0,1292.4885833333333,26.454166666666666,25.07916666666667,43.958333333333336,39.083333333333336,3.0124999999999997
4270,2019-09-10,0.0,1241.4631008333333,27.287499999999998,25.854166666666668,35.166666666666664,31.5,2.0541666666666667
4271,2019-09-11,0.0,1410.397375,26.733333333333334,24.988888888888887,42.55555555555556,36.44444444444444,1.1444444444444446
4272,2019-09-12,0.0,,,,,,
4273,2019-09-13,0.0,,,,,,
4274,2019-09-14,0.0,,,,,,
4275,2019-09-15,0.0,,,,,,
4276,2019-09-16,0.0,,,,,,
4277,2019-09-17,0.0,,,,,,
4278,2019-09-18,0.0,,,,,,
4279,2019-09-19,0.0,,,,,,
4280,2019-09-20,0.0,,,,,,
4281,2019-09-21,0.0,,,,,,
4282,2019-09-22,0.0,,,,,,
4283,2019-09-23,0.0,,,,,,
4284,2019-09-24,0.0,,,,,,
4285,2019-09-25,0.0,,,,,,
4286,2019-09-26,0.0,,,,,,
4287,2019-09-27,0.0,,,,,,
4288,2019-09-28,0.0,,,,,,
4289,2019-09-29,0.0,,,,,,
4290,2019-09-30,0.0,,,,,,
4291,2019-10-01,0.0,,,,,,
4292,2019-10-02,0.0,,,,,,
4293,2019-10-03,0.0,,,,,,
4294,2019-10-04,0.0,,,,,,
4295,2019-10-05,0.0,,,,,,
4296,2019-10-06,0.0,,,,,,
4297,2019-10-07,0.0,,,,,,
4298,2019-10-08,0.0,,,,,,
4299,2019-10-09,0.0,,,,,,
4300,2019-10-10,0.0,,,,,,
4301,2019-10-11,0.0,,,,,,
4302,2019-10-12,0.0,,,,,,
4303,2019-10-13,0.0,,,,,,
4304,2019-10-14,0.0,,,,,,
4305,2019-10-15,0.0,,,,,,
4306,2019-10-16,0.0,,,,,,
4307,2019-10-17,0.0,,,,,,
4308,2019-10-18,0.0,,,,,,
4309,2019-10-19,2.0,1185.120625,28.555555555555557,27.333333333333332,53.111111111111114,45.0,1.422222222222222
4310,2019-10-20,0.0,1275.1265714285714,24.054166666666664,22.7625,67.5,61.791666666666664,1.6833333333333336
4311,2019-10-21,2.0,397.6273228571428,19.883333333333336,18.879166666666666,73.45833333333333,68.79166666666667,1.5083333333333335
4312,2019-10-22,0.0,882.6753121428573,21.78333333333333,20.712500000000002,74.66666666666667,69.29166666666667,1.2
4313,2019-10-23,0.0,1204.6007971428571,24.92083333333333,23.508333333333336,62.083333333333336,56.5,1.1708333333333334
4314,2019-10-24,7.800000000000001,1033.8739285714285,23.96666666666667,21.954166666666666,70.58333333333333,61.458333333333336,2.533333333333333
4315,2019-10-25,0.0,1009.9908835714286,25.67916666666667,24.291666666666668,62.25,55.708333333333336,1.3
4316,2019-10-26,0.0,1263.3975,26.92916666666667,25.15416666666667,57.375,50.041666666666664,1.5541666666666665
4317,2019-10-27,0.0,1431.502,27.175,25.670833333333334,54.583333333333336,48.833333333333336,2.4125
