,Data,PREC,RAD,TMAX,TMIN,URMED,U
5139,2022-01-26,26.2,15336.22214,25.15,23.813636363636363,71.22727272727273,1.8136363636363635
5140,2022-01-27,2.8,16937.1907,25.377272727272725,24.072727272727274,68.1590909090909,1.7227272727272727
5141,2022-01-28,0.2,13287.141,25.404545454545453,24.05454545454546,68.25,1.2681818181818183
5142,2022-01-29,26.599999999999998,6241.707,21.286363636363635,20.518181818181816,88.13636363636364,1.75
5143,2022-01-30,55.400000000000006,3112.9521,21.063636363636363,20.30909090909091,89.27272727272727,1.6818181818181819
5144,2022-01-31,15.4,5847.774719999999,20.990909090909092,20.218181818181815,89.68181818181819,1.9227272727272726
5145,2022-02-01,12.999999999999998,8463.228009999999,22.154545454545453,21.327272727272728,86.63636363636364,1.1545454545454545
5146,2022-02-02,1.6,7802.4,22.568181818181817,21.972727272727273,84.61363636363636,0.8090909090909093
5147,2022-02-03,20.4,7754.19017,22.159090909090907,21.036363636363635,86.27272727272727,0.8681818181818183
5148,2022-02-04,15.2,13304.68,23.95,22.845454545454547,79.43181818181819,1.2227272727272727
5149,2022-02-05,7.0,10316.94289,24.731818181818184,23.163636363636364,77.47727272727273,0.9181818181818181
5150,2022-02-06,7.000000000000001,10902.28299,22.85,21.881818181818183,82.79545454545455,1.4590909090909088
5151,2022-02-07,30.6,5461.5318,21.95909090909091,21.236363636363638,89.25,0.9954545454545454
5152,2022-02-08,0.0,16341.824,23.822727272727274,22.700000000000003,78.79545454545455,0.8363636363636364
5153,2022-02-09,0.0,14956.789,22.75,21.400000000000002,73.3409090909091,0.9136363636363637
5154,2022-02-10,0.0,16704.76755,23.69090909090909,22.21818181818182,70.72727272727273,1.1545454545454545
5155,2022-02-11,0.8,17718.067,25.127272727272725,23.745454545454546,68.4090909090909,1.1272727272727272
5156,2022-02-12,1.2,14283.042599999999,24.027272727272724,22.740909090909092,74.47727272727273,1.1409090909090909
5157,2022-02-13,0.0,17872.03619,25.459090909090904,24.049999999999997,68.8409090909091,1.018181818181818
5158,2022-02-14,0.0,18275.562,26.463636363636365,25.154545454545453,66.63636363636364,1.268181818181818
5159,2022-02-15,0.0,11649.53497,26.622727272727275,25.34090909090909,66.36363636363636,0.6409090909090909
5160,2022-02-16,1.4,13944.073699999999,25.145454545454548,23.61818181818182,65.95454545454545,1.0136363636363637
5161,2022-02-17,0.0,13718.50269,22.87727272727273,21.80909090909091,68.93181818181819,1.3681818181818182
5162,2022-02-18,0.2,10052.8,22.740909090909092,21.540909090909093,75.4090909090909,0.859090909090909
5163,2022-02-19,0.0,14781.73631,22.75,21.34090909090909,73.22727272727273,0.9363636363636363
5164,2022-02-20,14.4,8937.208,24.7,23.55,63.25,1.019047619047619
5165,2022-02-21,0.0,13791.56797,25.791666666666668,24.387500000000003,61.479166666666664,1.2083333333333333
5166,2022-02-22,0.0,16611.818,26.875,25.40833333333333,61.125,0.9875000000000002
5167,2022-02-23,3.4000000000000004,14788.30488,27.337499999999995,25.808333333333337,59.229166666666664,1.075
5168,2022-02-24,0.0,15361.841,26.97083333333333,25.379166666666666,64.45833333333333,0.9208333333333334
5169,2022-02-25,7.4,15943.606240000001,26.7375,24.97083333333333,64.14583333333333,1.5166666666666668
5170,2022-02-26,0.0,18608.43,27.666666666666668,26.241666666666664,58.416666666666664,1.075
5171,2022-02-27,0.0,17618.39907,27.616666666666664,26.120833333333326,55.291666666666664,1.3041666666666667
5172,2022-02-28,0.6,16832.47489,28.09583333333333,26.645833333333332,51.25,1.5666666666666664
5173,2022-03-01,0.0,13639.43814,27.22083333333333,25.820833333333336,57.270833333333336,2.1333333333333333
5174,2022-03-02,0.0,16171.041389999999,26.97083333333333,25.633333333333336,57.104166666666664,1.1500000000000001
5175,2022-03-03,0.0,14738.943519999999,27.40833333333333,25.891666666666666,55.666666666666664,1.2999999999999998
5176,2022-03-04,0.0,15478.200449999998,27.137500000000003,25.695833333333336,53.25,0.875
5177,2022-03-05,0.0,11490.06297,25.945833333333336,24.625,58.645833333333336,1.3916666666666666
5178,2022-03-06,0.0,15096.546,25.8625,24.141666666666666,63.0,1.125
5179,2022-03-07,4.2,6724.12698,26.97083333333333,25.541666666666668,59.0625,1.2874999999999999
5180,2022-03-08,2.8,14527.252149999998,27.141666666666666,25.72083333333333,61.458333333333336,1.0208333333333333
5181,2022-03-09,0.6000000000000001,9185.408,25.833333333333332,24.612499999999997,63.791666666666664,1.1166666666666665
5182,2022-03-10,0.0,12921.577070000001,26.962500000000002,25.379166666666666,56.25,1.8125
5183,2022-03-11,10.200000000000001,10944.73894,25.441666666666666,24.220833333333335,65.08333333333333,1.2999999999999998
5184,2022-03-12,3.8000000000000003,8513.63495,25.10833333333333,23.84583333333333,68.91666666666667,1.4458333333333335
5185,2022-03-13,1.2,12255.941,24.425,23.34166666666667,74.125,0.5708333333333333
5186,2022-03-14,23.8,7535.0177699999995,23.025000000000002,21.870833333333334,81.58333333333333,1.3708333333333336
5187,2022-03-15,4.2,9951.47342,24.054166666666664,22.96666666666667,77.83333333333333,0.9458333333333333
5188,2022-03-16,0.0,14550.3607,25.754166666666663,24.508333333333336,70.875,1.4166666666666667
5189,2022-03-17,0.0,13673.906939999999,26.895833333333332,25.55,65.97916666666667,1.4208333333333334
5190,2022-03-18,13.2,11232.62455,26.670833333333334,25.254166666666666,66.5625,0.9416666666666668
5191,2022-03-19,16.2,14190.519629999999,27.05,25.612499999999997,64.72916666666667,1.5250000000000001
