Nome: SAO BENTO
Codigo Estacao: 82279
Latitude: -2.67999999
Longitude: -44.71999999
Altitude: 10
Situacao: Desativada
Data Inicial: 1961-01-01
Data Final: 1963-12-30
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-03-27;null;36,4;26,8;24,22;22,6;94;85;0;
1961-03-28;null;0;31,9;26,74;22,6;82,25;61;,333333;
1961-03-29;null;50;31,5;26,14;22,6;86,75;67;,333333;
1961-03-30;null;61,4;30,4;26,04;22,2;86,25;80;0;
1961-03-31;null;5,4;29,8;25,96;23,6;88,75;78;1;
1961-04-01;null;62,2;29,1;25,4;22,8;92,75;83;,333333;
1961-04-02;null;31,8;29,9;25,44;22,6;90;78;0;
1961-04-03;null;10,4;31,1;26,36;23,4;86,5;66;0;
1961-04-04;null;23,5;31,1;26,74;23,5;80,5;66;1;
1961-04-05;null;5;29,9;25,74;22,3;88,25;74;0;
1961-04-06;null;39,1;30,1;26,12;22,7;93,25;92;0;
1961-04-07;null;23,2;31,8;27,58;24,4;80,25;66;,333333;
1961-04-08;null;53,3;30,2;26;22,7;90,5;78;,333333;
1961-04-09;null;20,6;28,1;24,6;22;92,75;90;1;
1961-04-10;null;,9;30,2;26,32;22,9;81,75;67;0;
1961-04-11;null;1;30,6;26,16;23,2;84,75;73;,333333;
1961-04-12;null;0;31,2;26,24;23;85,75;81;0;
1961-04-13;null;1,5;30,6;26,12;23,4;87,5;71;0;
1961-04-14;null;4,8;30,6;26,34;23,7;87,25;79;0;
1961-04-15;null;21,7;29,1;25,84;22,6;85;73;0;
1961-04-16;null;5;28,6;25,76;23,8;88,75;79;0;
1961-04-17;null;33,3;30,8;25,96;23,2;88,75;66;1,666667;
1961-04-18;null;6,8;32;26,84;23,6;84;69;0;
1961-04-19;null;22,5;26;24,58;23,1;94,5;92;0;
1961-04-20;null;2,8;31,6;26,78;23,3;83,25;65;,333333;
1961-04-21;null;0;29,7;26,4;23,7;90,75;78;1,666667;
1961-04-22;null;11,5;31,8;26,26;22,6;88,5;70;0;
1961-04-23;null;,4;28;25,12;22,4;91,25;84;0;
1961-04-24;null;48,5;31,9;26,3;22,9;86,25;62;0;
1961-04-25;null;11,2;31,9;26,28;23,5;83;66;0;
1961-04-26;null;3,5;29,4;25,46;23;88,25;82;,666667;
1961-04-27;null;0;32,4;26,32;22,8;82,5;65;,333333;
1961-04-28;null;0;32,1;27,12;23,3;84,75;77;1;
1961-04-29;null;0;32,7;27,4;23,5;80,75;62;,333333;
1961-04-30;null;3;31,9;26,68;23,6;86,5;72;2;
1961-05-01;null;0;32;27,12;23,8;82,25;65;,333333;
1961-05-02;null;23,2;29,9;25,46;22,4;85,5;68;0;
1961-05-03;null;,6;31;25,86;23,1;87,5;73;1;
1961-05-04;null;34,2;30,4;25,42;23,2;92,75;80;,333333;
1961-05-05;null;34;31,6;26,8;22,6;81,5;63;1,333333;
1961-05-06;null;0;32,1;26,62;24;85;67;,666667;
1961-05-07;null;10,2;31;27;24,3;82;64;0;
1961-05-08;null;0;30,6;26,52;24;88,5;82;,666667;
1961-05-09;null;5,4;31,9;25,98;23,4;90;74;0;
1961-05-10;null;56,6;27,2;24,64;23,1;95,75;93;0;
